,Product Name,Avg. Rating,# Ratings,Price,Processor Type,Disk Size,RAM,Processor Speed
4307,"Dell XPS x8900-3131BLK Tower Desktop (Intel Core i7-6700 3.4GHz Processor, 16 GB RAM, 2 TB HDD, NVIDIA GTX 745, Windows 10) Black",3.7 out of 5 stars,25,,Core i7,2 TB,16 GB,3.4 GHz
4308,L@@K L@@K Gaming Desktop PC GAMEPOWER Hellboy Intel CORE i7 3.06GHZ Upto 3.33GHZ 128GB SSD+1TB HDD 16GB WIN10 GTX 760 OR 770 for Better Graphics Cards Contact US (NO Liquid Cooling),3.9 out of 5 stars,7,,Core i7,1 TB,16 GB,3.06 GHz
4309,"CUK Continuum Micro Gamer PC (No OS, Intel Core i3-10100, 16GB RAM, 256GB NVMe SSD, NVIDIA GeForce GTX 1650 4GB, 600W PSU, AC WiFi) Gaming Desktop Computer",4.2 out of 5 stars,82,$774..99,Core i3,256 GB,16 GB,3.60 GHz
4310,"CUK Stratos Micro Professional Student Desktop PC (Intel i3-10100, 16GB DDR4 RAM, 256GB NVMe SSD, NVIDIA GeForce GTX 1050 2GB, 600W PSU, No OS) Business Computer",2.0 out of 5 stars,1,$774..99,Core i3,256 GB,16 GB,3.60 GHz
4311,Lenovo ThinkCentre M75s Gen 2 11JB000TUS Desktop Computer - AMD Ryzen 5 4650G Hexa-core (6 Core) 3.70 GHz - 8 GB RAM DDR4 SDRAM - 256 GB SSD - Small Form Factor - Raven Black - Windows 10 Pro 64-bit -,NO RATING,NO NUM RATING,,-,256 GB,8 GB,3.70 GHz
4312,"HP EliteDesk 800G2 Desktop Computer Intel Quad-Core Powered i5, Ultra-Fast 512GB M.2 NVMe SSD + 1TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WiFi, 4 in 1 Gaming Bundle, Webcam, 24"" Monitor (Renewed)",5.0 out of 5 stars,1,$770..97,Core i5,1 TB,16 GB,3.20 GHz
4313,"HP EliteDesk 600G2 Desktop Computer Intel Quad-Core Powered i5, Ultra-Fast 512GB M.2 NVMe SSD + 1TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WiFi, 4 in 1 Gaming Bundle, Webcam, 24"" Monitor (Renewed)",NO RATING,NO NUM RATING,$769..98,Core i5,1 TB,16 GB,3.20 GHz
4314,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
4315,"YEYIAN Katana X21 Gaming PC Computer, Intel 12th Gen Alder Lake i7-12700KF 12-Core 3.6GHz, GeForce RTX 3070 8GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 120mm AIO, WiFi 6, BT 5.2, 650W 80+ Gold",4.4 out of 5 stars,130,"$2,049..00",Core i7,2 GB,16 GB,3.60 GHz
4316,"Dell OptiPlex 3070 SFF Small Form Factor Desktop - 9th Gen Intel Core i5-9500, 8GB DDR4 Memory, 512GB SSD,USB WiFi, Nvidia Geforce GT730 2gb Video, with 24"" LCD Windows 10 Pro (Renewed)",NO RATING,NO NUM RATING,$769..00,Core i5,512 GB,8 GB,3.00 GHz
4317,"HP Pavilion Desktop Computer, AMD Ryzen 5 3400G, 12GB RAM, 512 GB SSD, Windows 10 (TP01-0040, Silver)",4.5 out of 5 stars,96,$768..00,Ryzen 5 3400G,12 GB,12 GB,3.7 GHz
4318,Dell Vostro 3471 Desktop (2020) | Core i7-1TB HDD - 8GB RAM | 8 Cores @ 4.7 GHz,NO RATING,NO NUM RATING,$759..99,Core i7,1000 GB,8.00 GB,3.00 GHz
4319,"2019 Lenovo IdeaCentre 510A Desktop Computer, 9th Gen Intel Hexa-Core i5-9400 up to 4.1GHz, 24GB DDR4 RAM, 1TB 7200RPM HDD + 256GB SSD, DVDRW, 802.11ac WiFi, Bluetooth, USB 3.1, HDMI, Windows 10 Home",4.8 out of 5 stars,10,$759..99,Core i5,256 GB,24 GB,2.90 GHz
4320,"Skytech Chronos Mini Gaming PC Desktop - AMD Ryzen 3 3100, NVIDIA GTX 1650 Super 4GB, 8GB DDR4, 500GB SSD, A320 Motherboard, 550 Watt Bronze (Renewed)",4.4 out of 5 stars,14,,Ryzen 3 3100,500 GB,8 GB,3.6 GHz
4321,"Gigatech Gaming Apollo 5 Gaming Desktop - AMD Ryzen 5 5600G 6-Core 12-Threads 4.4GHz Boost, Radeon Vega 8, 16GB DDR4 3200MHz, 256GB SSD, Windows 10",NO RATING,NO NUM RATING,,Ryzen 5 3400G,256 GB,16 GB,4.40 GHz
4322,"SkyTech Shadow Gaming Computer PC Desktop 'Intel Core i5 9400F 2,9GHz, GTX 1650 4G, 500GB SSD, 8GB DDR4 3000MHz, RGB Fans, Windows 10 Home 64-bit, 802.11AC Wi-Fi (Renewed)",4.6 out of 5 stars,3,,Core i5-9400F,500 GB,8 GB,2.9 GHz
4323,"HP Pavilion Desktop Computer, Intel Core i5-9400, 12GB RAM, 1TB Hard Drive, 256 GB SSD, Windows 10 (TP01-0050, Silver), Natural Silver",4.6 out of 5 stars,77,$888..88,Core i5,1 TB,12 GB,2.9 GHz
4324,ASUS ROG G20CI Compact Gaming Desktop GTX 1070 8GB Intel Core i7-7700 512GB SSD 16GB DDR4,3.4 out of 5 stars,13,,None,0 GB,16 GB,3.6 GHz
4325,"HP Pavilion Wave Compact Desktop Computer, Intel Core i5-6400T, 8GB RAM, 1TB hard drive, 128GB SSD, Windows 10 (600-a110, Black/Fabric)",2.9 out of 5 stars,21,,Core i5,1 TB,8 GB,2.4 GHz
4326,"Stealthy Build New Gaming Desktop Intel core I3 10100,GTX 1050TI 4GB, 8GB RAM,500GB HDD 3GB Fans, Monitor, Keyboard, Mouse, Windows 10",NO RATING,NO NUM RATING,$750..00,Intel Core i3,500 GB,8.00 GB,3.60 GHz
4327,Lenovo IdeaCentre 5 Desktop - AMD Ryzen 5 4600G 6 Core 12GB DDR4 1TB HDD 256GB SSD,4.2 out of 5 stars,11,$749..99,Celeron N4000,1.25 TB,12 GB,3.20 GHz
4328,"HP Desktop 2021 Premium Desktop Computer, 8 Core AMD Ryzen 7 4700G 3.6GHz, 16GB RAM, 1TB SSD, Wired Mouse & Keyboard,Bluetooth,Wi-Fi,VGA, RJ-45, HDMI,No DVD,Win 10, Generic HDMI Cable",5.0 out of 5 stars,3,,AMD R Series,1 TB,16 GB,3.60 GHz
4329,"Gigatech Gaming Apollo 5 Gaming Desktop - AMD Ryzen 5 5600G 6-Core 12-Threads 4.4GHz Boost, Radeon Vega 8, 8GB DDR4 3200MHz, 256GB SSD, 1TB HDD, Windows 10",NO RATING,NO NUM RATING,,Ryzen 5 3400G,256 GB,8 GB,4.40 GHz
4330,"Gaming Desktop Tower PC - Intel Core i3-10100F Processor 3.60 GHz, 16GB DDR4 RAM, 512GB SSD, GeForce GT 1030 2GB, WiFi Windows 11 Pro - HAJAAN Breeze",3.5 out of 5 stars,6,,Intel Core i3,512 GB,16.00 GB,3.60 GHz
4331,"Optiplex 790 Gaming PC Mini Desktop Computer - GTX1650 with Intel Core I7-2600 Quad Core 3.4GHz CPU, 16Gb DDR3 RAM, 120GB SSD +1TB HDD, DVD-ROM, DisplayPort, Windows 10 Pro 64 Bit and Bluetooth",5.0 out of 5 stars,1,,Core i7,120 GB,16 GB,3.40 GHz
4332,"Dell 7040 Desktop Computer PC, i5-6500, 16GB RAM, 512GB SSD, Windows 10 Pro, New 23.6 Monitor, RGB Keyboard & Mouse, RGB Speakers, New 1080p Webcam, New 16GB Flash Drive, WiFi (Renewed)",4.0 out of 5 stars,45,$749..46,Core i5,512 GB,16.00 GB,3.20 GHz
4333,"Dell CFC5C OptiPlex 3050 Micro Form Factor Desktop Computer, Intel Core i5-7500T, 8GB DDR4, 256GB Solid State Drive, Windows 10 Pro",3.8 out of 5 stars,76,$749..00,Core i5,256 GB,8 GB,2.7 GHz
4334,"Ssrotho Gaming PC Windows 10 Professional Desktop Tower Computer, Intel Quad-Core i5 3.2Ghz, 16GB RAM, 512GB SSD + 1TB HDD, WiFi Adapter, GeForce GT 1030 2GB GDDR5, RGB Lighting Case",1.0 out of 5 stars,1,$749..00,Core i5,512 GB,16.0 GB,3.2 GHz
4335,"Dell OptiPlex 3070 SFF Small Form Factor Desktop - 9th Gen Intel Core i5-9500, 32GB DDR4 Memory, 512GB SSD,USB WiFi, Nvidia Geforce GT730 2gb Video, Windows 10 Pro (Renewed)",NO RATING,NO NUM RATING,$749..00,Core i5,512 GB,32 GB,3.00 GHz
4336,"HP SFF Computer Desktop PC, Intel i7, 16GB Ram, 1 TB SSD, New 24â€ LCD Monitor, Microsoft Office 365 personal, BTO Keyboard & Mouse, DVD, WiFi, Windows 10 Pro (Renewed)",3.9 out of 5 stars,11,$749..00,Core i7,500 GB,16.00 GB,3.4 GHz
4337,"SkyTech Blaze II Gaming Computer PC Desktop - Ryzen 5 2600 6-Core 3.4 GHz, NVIDIA GeForce GTX 1660 6G, 500G SSD, 8GB DDR4, RGB, AC WiFi, Windows 10 Home 64-bit (Renewed)",4.3 out of 5 stars,70,,Ryzen 5 2600,500 GB,8 GB,3.4 GHz
4338,"Alienware AWAUR6-5468SLV-PUS Gaming Desktop, Intel Core i5 (up to 3.5GHz), 8GB, 1TB HDD, RX 480 Graphics, Epic Silver (Renewed)",5.0 out of 5 stars,1,$740..00,8032,1000 GB,8.0 GB,3.5 GHz
4339,"Lenovo M93P SFF Computer Desktop PC, Intel Core i7 3.4GHz Processor, 16GB Ram, 128GB M.2 SSD, 2TB HDD, Wireless Keyboard & Mouse, WiFi | Bluetooth, New Dual 27"" FHD LED Monitor, Win 10 Pro (Renewed)",1.0 out of 5 stars,1,$739..99,Core i7,128 GB,16 GB,3.40 GHz
4340,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
4341,"YEYIAN Kunai X21 Gaming PC Computer, Intel 12th Gen Alder Lake i5-12600K 10-Core 3.7GHz, GeForce RTX 3060 12GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 240mm AIO, WiFi 6, BT 5.2",4.4 out of 5 stars,62,"$1,699..00",Core i5,1 TB,16.00 GB,3.70 GHz
4342,Dell Inspiron 3880 Desktop Intel i5-10400 Processor(6-Core 12M Cache 2.9GHz to 4.3GHz) 8GB Memory 512GB SSD,5.0 out of 5 stars,1,$739..00,Core i5,512 GB,8 GB,2.9 GHz
4343,"Dell OP5060SFF9DT90 OptiPlex 5060 SFF Desktop Computer with Intel Core i5-8500 3 GHz Hexa-core, 8GB RAM, 128GB SSD",NO RATING,NO NUM RATING,$740..00,Core i5,0 GB,8 GB,3 GHz
4344,"Lenovo IdeaCentre 510A Desktop Computer, 9th Gen Intel Core i5-9400 up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, DVDRW, Intel UHD Graphics 630, 802.11ac WiFi, Bluetooth, USB 3.1, HDMI, Windows 10",NO RATING,NO NUM RATING,$735..00,Intel Core i5,512 GB,16 GB,2.90 GHz
4345,"Gigatech Gaming Apollo 5 Gaming Desktop - AMD Ryzen 5 5600G 6-Core 12-Threads 4.4GHz Boost, Radeon Vega 8, 8GB DDR4 3200MHz, 256GB SSD, Built in Wi-Fi, Windows 10",NO RATING,NO NUM RATING,,Ryzen 5 3400G,256 GB,8 GB,4.40 GHz
4346,"Dell Optiplex 7060 SFF Desktop, 8th Gen Intel Core i5-8500, 16GB DDR4 Memory, 500GB Hard Drive, DVD Burner, Windows 10 Pro (Renewed)",NO RATING,NO NUM RATING,$734..99,Core i5,500 GB,16.00 GB,3.00 GHz
4347,"Acer Aspire Desktop, 7th Gen Intel Core i5-7400, 8GB DDR4, 2TB HDD, Windows 10 Home, TC-780-AMZKi5",4.0 out of 5 stars,374,$730..00,Core i5,2000 GB,8 GB,3 GHz
4348,"HP Pavilion Gaming Desktop, 10th Generation Intel Core i5-10400F Processor, NVIDIA GeForce GTX 1650 Graphics, 8 GM RAM, 256 GB SSD, Windows 11 Home (TG01-1120, Shadow Black)",4.6 out of 5 stars,958,$729..99,Intel Core i5-11400F,256 GB,256 GB,2.9 GHz
4349,"CUK Stratos Micro Gaming Desktop (No OS, AMD Ryzen 5 with Integrated Radeon Graphics, 16GB 3000MHz DDR4 RAM, 512GB NVMe SSD, 500W PSU) Gamer PC Computer",4.3 out of 5 stars,246,$729..99,AMD R Series,256 GB,16 GB,3.90 GHz
4350,"CUK Mantis Custom Gamer PC (AMD Ryzen 5 Pro 5600G with Radeon Graphics, 16GB 2933MHz DDR4 RAM, 512GB NVMe SSD, AC WiFi, No OS) Tower Gaming Desktop Computer",4.1 out of 5 stars,85,$729..99,AMD R Series,512 GB,16 GB,3.80 GHz
4351,"Lenovo ThinkCentre M700 SFF Gaming Desktop Computer i7 6700 up to 4.0GHz,32GB RAM New 1TB SSD, NVIDIA GT 1030 2GB,USB WiFi BT,DVD-RW,Wireless Keyboard & Mouse,Windows 10 Pro (Renewed)",NO RATING,NO NUM RATING,$729..99,Core i7,512 GB,32 GB,3.40 GHz
4352,"Workstation PC Desktop Computer for Editing and Design | Quadro K1200 4GB GPU | Intel Quad-Core i7 Processor | 500GB SSD + 4TB HDD Storage, 32GB RAM, Wi-Fi + BT, Windows 10 Pro (Renewed)",NO RATING,NO NUM RATING,$728..97,Intel Core i7,4.5 TB,32 GB,3.30 GHz
4353,Newest HP Windows 10 Desktop - Intel core i7-8GB Memory - 256GB SSD - Black,5.0 out of 5 stars,7,$728..00,Core i7,256 bytes,8 GB,3.20 GHz
4354,"Lenovo ThinkCentre M725s SFF RYZEN 5 Pro AMD 2400/3.6GHZ 8GB 1TB W10Px64, Tower Desktop",4.2 out of 5 stars,5,,Ryzen 5 2400GE,1000 GB,8 GB,3.6 GHz
4355,"Centaurus Druid 1 Desktop Computer - AMD Ryzen 5 5600G 6-Core, 16GB DDR4, Radeon 7 GPU, 240GB SSD + 1TB HDD, Win10 PRO, Glass, Blue LED",NO RATING,NO NUM RATING,$726..00,AMD R Series,500 GB,16 GB,4.20 GHz
4356,"Acer Aspire TC-865-UR15 Desktop, 9th Gen Intel Core i5-9400, 8GB DDR4, 512GB SSD, 8X DVD, 802.11ac WiFi, USB 3.1 Type C, Windows 10 Home",4.3 out of 5 stars,103,$728..00,Intel Core i5,512 GB,8 GB,4.1 GHz
4357,Dell OptiPlex 3070 Small Form Factor Desktop Computer - 3.6 GHz Intel Core i3-8100 Quad-Core - 500GB HDD - 8GB - Windows 10 pro,5.0 out of 5 stars,2,$725..00,Core i3,512 GB,16 GB,3.00 GHz
4358,"ViprTech.com Whiteout Gaming PC Desktop Computer - AMD Ryzen 5 5600G (12-Core @ 4.4Ghz), AMD Radeon RX Vega 7 Graphics, 16GB DDR4 RAM, 128GB M.2 SSD, 1TB HDD, WiFi, RGB, 1 Year Warranty, Black CASE",NO RATING,NO NUM RATING,$724..95,Ryzen 5 5600G,1,16.0 GB,4400 MHz
4359,"HP Pavilion Gaming Desktop, AMD Ryzen 5 5600G Processor, AMD Radeon RX 5500, 8 GB RAM, 512 GB SSD, Windows 11 Home (TG01-2130, Shadow Black)",NO RATING,NO NUM RATING,$749..99,AMD Ryzen 5 5600G,512 GB,8 GB,3.9 GHz
4360,Dell OptiPlex 3000 3080 Desktop Computer - Intel Core i5 10th Gen i5-10500T Hexa-core (6 Core) 2.30 GHz - 8 GB RAM DDR4 SDRAM - 500 GB HDD - Micro PC - Black,NO RATING,NO NUM RATING,$720..00,Core i5,500 GB,8 GB,2.3 GHz
4361,"Dell OptiPlex SFF Desktop Computer Gaming PC,i7-6700 Quad Core 3.40GHz,NVIDIA GT 1030 2GB,16GB Ram New 1TB SSD+2 TB HDD,Built-in WiFi & Bluetooth,Windows 10 Pro,Wireless Keyboard & Mouse(Renewed)",NO RATING,NO NUM RATING,$719..99,Intel Core i7,1 TB,16 GB,3.40 GHz
4362,"HP Pavilion Gaming Desktop, NVIDIA GeForce GTX 1650, Intel Core i5-10400F, 8 GB DDR4 RAM, 256 GB PCIe NVMe SSD, Windows 11, USB Mouse and Keyboard, Compact Tower Design (TG01-1020, 2020)",4.6 out of 5 stars,329,$758..95,Intel Core i5,256 GB,8 GB,4.3 GHz
4363,"TJJ Gaming PC Desktop Computer Intel i7 3.40GHz,16GB Ram,New 1TB M.2 SSD,Windows 10 Home,WiFi Ready,Video Card GT 1030 2GB, RGB Fans,80+ 500W Power Supply",4.0 out of 5 stars,3,$719..00,Intel Core i7,1 TB,16 GB,3.40 GHz
4364,"TJJ Halo Gaming PC Desktop Computer Intel i7 3.40GHz,16GB Ram,New 1TB M.2 SSD,Windows 10 Home,WiFi Ready,Video Card GT 1030 2GB, RGB Fans,80+ 500W Power Supply",NO RATING,NO NUM RATING,$719..00,Intel Core i7,1 TB,16 GB,3.40 GHz
4365,"Ssrotho Gaming PC Windows 10 Professional Desktop Tower Computer, Intel Quad-Core i7 3.4Ghz, 16GB RAM, 256GB SSD, WiFi Adapter, GeForce GT 730 2GB GDDR5, RGB Lighting Case",4.0 out of 5 stars,1,$719..00,Core i7,256 GB,16.0 GB,3.4 GHz
4366,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
4367,"YEYIAN Kunai X21 Gaming PC Computer, Intel 12th Gen Alder Lake i5-12600K 10-Core 3.7GHz, GeForce RTX 3060 12GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 240mm AIO, WiFi 6, BT 5.2",4.4 out of 5 stars,62,"$1,699..00",Core i5,1 TB,16.00 GB,3.70 GHz
4368,"TJJ Snake Gaming PC Desktop Computer Intel i7 3.40GHz,16GB Ram,New 1TB M.2 SSD,Windows 10 Home,WiFi Ready,Video Card GT 1030 2GB, RGB Fans,80+ 500W Power Supply",NO RATING,NO NUM RATING,$719..00,Intel Core i7,1 TB,16 GB,3.40 GHz
4369,"Dell OptiPlex 7060 SFF Desktop Computer, Intel 8th Gen Core i7-8700 3.2GHz (Up to 4.60GHz) 6-Core CPU, 16GB DDR4-2666MHz Memory, 512GB NVMe SSD, Windows 10 Pro",3.8 out of 5 stars,11,,Core i7,512 GB,16 GB,3.20 GHz
4370,"Ssrotho Gaming PC Windows 10 Professional Desktop Tower Computer, Intel Quad-Core i7 3.4Ghz, 8GB RAM, 512GB SSD, WiFi Adapter, GeForce GT 730 2GB GDDR5, RGB Lighting Case",3.4 out of 5 stars,4,$719..00,Core i7,512 GB,8.0 GB,3.4 GHz
4371,Lenovo ThinkCentre M70s 11DC002VUS Desktop Computer - Intel Core i5 10th Gen i5-10400 Hexa-core (6 Core) 2.90 GHz - 8 GB RAM DDR4 SDRAM - 1 TB HDD - Small Form Factor - Windows 10 Pro 64-bit - DVD-Wr,NO RATING,NO NUM RATING,$712..36,Core i5,0 TB,8 GB,2.9 GHz
4372,"Dell XPS 8940 Desktop Computer (Intel Core i5-10400, 16GB RAM, 512GB NVMe SSD + 1TB HDD, DVD-RW, 360W PSU, Wi-Fi 6, Bluetooth 5.1, Keyboard & Mouse, Windows 10 Home) Professional Tower PC (Refurb)",5.0 out of 5 stars,3,$709..00,Core i5,1512 GB,16 GB,2.90 GHz
4373,"Periphio Vortex Gaming PC Desktop Computer Tower, Intel Quad Core i5 3.2GHz, 16GB RAM, 120GB SSD 500GB 7200 RPM HDD, Windows 10, GT1030 2GB, HDMI, Wi-Fi (Renewed)",4.2 out of 5 stars,35,$708..99,Core i5,500 GB,16 GB,3.20 GHz
4374,"HP 600 G1 SFF Computer Desktop PC, Intel Core i7 3.4GHz Processor, 16GB Ram, 128GB M.2 SSD, 2TB HDD, Wireless Keyboard Mouse, WiFi | Bluetooth, New HP Dual 27 FHD LED Monitor, Windows 10 (Renewed)",5.0 out of 5 stars,3,$699..99,Core i7,128 GB,16 GB,3.40 GHz
4375,Dell OptiPlex 7060 Micro Form Factor Desktop Computer Intel Core 8th Gen i7-8700T 2.40GHz 6-Core CPU 32GB DDR4-2666MHz Memory 1TB NVMe PCIe SSD Windows 10 Pro,4.4 out of 5 stars,13,,Core i7,1 TB,32 GB,2.40 GHz
4376,"2021 Newest HP Pavilion TP01 Desktop Computer, 10th Gen Intel Core i5-10400F, AMD Radeon RX 550, 16GB RAM, 1 TB SSD, Wireless-AC, Bluetooth, HDMI, DVD-RW, Windows 10",4.5 out of 5 stars,14,,Core i5,1 TB,16.0 GB,2.90 GHz
4377,"Dell OP5060SFFD5HVN OptiPlex 5060 SFF Desktop Computer with Intel Core i7-8700 3.2 GHz Hexa-core, 8GB RAM, 256GB SSD",4.8 out of 5 stars,8,,Core i7,0 GB,8 GB,3.2 GHz
4378,Dell Inspiron i3670 Desktop - 8th Gen Intel Core i7-8700 6-Core up to 4.60 GHz | 8GB DDR4 | 1TB SATA HD | Windows 10 Home,5.0 out of 5 stars,1,$699..99,Core i7,1 TB,8 GB,3.20 GHz
4379,"HP Desktop 2021 Premium Desktop Computer, 8 Core AMD Ryzen 7 4700G 3.6GHz, 16GB RAM, 512GB SSD, Wired Mouse & Keyboard,Bluetooth,Wi-Fi,VGA, RJ-45, HDMI,No DVD,Win 10, Generic HDMI Cable",4.1 out of 5 stars,18,,AMD R Series,512 GB,16 GB,3.60 GHz
4380,"CUK Gamer Master GMA560V3 Tower Gaming PC (AMD Ryzen 3 with Radeon Vega 8 Graphics, 16GB RAM, 500GB NVMe SSD + 1TB HDD, 800W Gold PSU, Windows 10 Home) Gamer Desktop Computer (Made_by_CyberPower)",4.6 out of 5 stars,6,$699..99,AMD R Series,1500 GB,16 GB,3.60 GHz
4381,"Gigatech Gaming Apollo 5 Gaming Desktop - AMD Ryzen 5 5600G 6-Core 12-Threads 4.4GHz Boost, Radeon Vega 8, 8GB DDR4 3200MHz, 256GB SSD, Windows 10",NO RATING,NO NUM RATING,,Ryzen 5 3400G,256 GB,8 GB,4.40 GHz
4382,"2019 HP High Performance Slim Desktop PC, Intel Core i3-7100 Processor 8GB DDR4 RAM 1TB 7200RPM HDD DVD WiFi HDMI VGA Keyboard + Mouse Windows 10",3.6 out of 5 stars,39,$699..99,Core i3,1 TB,8 GB,3.90 GHz
4383,"Dell OptiPlex Small Form Desktop Computer, Intel Core i5 6500, 3.2GHz, 16GB Ram, 512GB M.2 SSD,Wireless Keyboard & Mouse, WiFi | Bluetooth, HDMI, Dell New 19"" LCD Monitor, Win 10 Pro (Renewed)",5.0 out of 5 stars,1,$699..99,Core i5,512 GB,16 GB,3.20 GHz
4384,"Dell OptiPlex 7460 1920 x 1080 All-in-One Desktop Computer with Intel Core i5-8500 3 GHz Hexa-Core, 8GB RAM, 256GB SSD, 23.8"" (623YG)",4.2 out of 5 stars,2,,8032,0 GB,8 GB,3 GHz
4385,"Dell OptiPlex 5040 Desktop Computer PC w/RGB Lighting, Ultra-Fast Intel i5, 16GB DDR3 RAM, 500GB SSD, DVD, WiFi, Windows 10 Pro, New 24 inches Monitor, 4 in 1 Gaming Bundle (Renewed), Black",4.5 out of 5 stars,2,$699..97,Core i5,500 GB,16 GB,3.20 GHz
4386,"Dell Chromebox 3010 Mini Desktop Computer Intel Core i7 i7-4600U 2.10 GHz, 4GB Memory, 16GB SSD, with Logitech Webcam and Jabra Speak 410 Speaker Bundle",4.5 out of 5 stars,3,,Core i7,16 GB,4 GB,2.10 GHz
4387,"Dell OptiPlex OP707078YYP Ultra Small Desktop - Intel Core i7 8th Gen i7-8565U 1.80 GHz - 16 GB RAM DDR4 SDRAM - 256 GB SSD (78YYP), OP707078YYP",NO RATING,NO NUM RATING,$798..00,8032,0 GB,8 GB,0 MHz
4388,"Dell OptiPlex 3070 SFF Small Form Factor Desktop - 9th Gen Intel Core i5-9500, 16GB DDR4 Memory, 512GB SSD,USB WiFi, Nvidia Geforce GT730 2gb Video, Windows 10 Pro (Renewed)",NO RATING,NO NUM RATING,$699..00,Core i5,512 GB,16 GB,3.00 GHz
4389,"Dell Optiplex 3060 SFF Desktop PC, Intel i5-8500 3.0GHz 6 Core, 16GB DDR4, 500GB SSD, WiFi, Win 10 Pro, Keyboard, Mouse (Renewed)",NO RATING,NO NUM RATING,$699..00,Intel Mobile CPU,500 GB,16 GB,3.00 GHz
4390,2018 Newest Dell Premium Business Flagship Desktop PC with Keyboard&Mouse Intel Core i5-7400 Processor 12GB DDR4 RAM 1TB 7200RPM HDD Intel 630 Graphics DVD-RW HDMI VGA Bluetooth Windows 10 Pro-Black,4.1 out of 5 stars,83,$699..00,Core i5,1 TB,12 GB,3.00 GHz
4391,"Allied Gaming Stinger Desktop PC: Ryzen 5 1600, AMD RX 550 4GB, 8GB DDR4 3000MHz, 240GB SSD, A320 Motherboard, 550 Watt PSU, ARGB Fans, WiFi Ready",3.3 out of 5 stars,27,$699..00,Ryzen 5 1600,240 GB,8 GB,3.60 GHz
4392,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
4393,"YEYIAN Kunai X21 Gaming PC Computer, Intel 12th Gen Alder Lake i5-12600K 10-Core 3.7GHz, GeForce RTX 3060 12GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 240mm AIO, WiFi 6, BT 5.2",4.4 out of 5 stars,62,"$1,699..00",Core i5,1 TB,16.00 GB,3.70 GHz
4394,"2018 Acer High Performance Desktop PC, Intel Core i5 7th gen Quad Core (3.0 Ghz) processor, 256GB SSD, 8GB DDR4, DVDRW, 802.11ac WiFi, HDMI, VGA, , Windows 10, includes Mouse and keyboard",3.9 out of 5 stars,22,$699..00,Core i5,256 GB,8 GB,2.80 GHz
4395,"2021 Newest Dell G5 Gaming Desktop, Intel Core i5-10400F, AMD RX 5300 3GB, 12GB DDR4 RAM, 1TB HDD, WiFi, HDMI, Wired Keyboard&Mouse, Win 10 Home",5.0 out of 5 stars,3,,Core i5,1 TB,12 GB,2.90 GHz
4396,Newest HP Slimline Flagship High Performance Desktop PC | Intel Core i7-7700T Quad-Core | 16GB RAM | 1TB HDD | DVD +/-RW | Bluetooth | Keyboard & Mouse | Windows 10 (Black),3.5 out of 5 stars,15,,Core i7,1 TB,16 GB,2.90 GHz
4397,"Dell OptiPlex 5270 All-in-One Computer - Intel Core i5-9500 - 8GB RAM - 128GB SSD - 21.5"" Display - Desktop",NO RATING,NO NUM RATING,$699..00,8032,0 GB,0 GB,0.00 MHz
4398,2019 Acer Aspire TC-865 Desktop Computer| 8th Gen Intel Hexa-Core i5-8400 up to 4.0GHz| 8GB DDR4| 1TB HDD + 256GB SSD| DVDRW| AC WiFi| Bluetooth 5.0| HDMI| Keyboard & Mouse| Windows 10,NO RATING,NO NUM RATING,$699..00,Core i5,1 TB,8 GB,2666.00 MHz
