,Product Name,Avg. Rating,# Ratings,Price,Processor Type,Disk Size,RAM,Processor Speed,Brand,Bluetooth,Liq. Cooled,RAM: Type,RAM : GB,Processor Speed: GHz,Disk Size: GB
2724,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 16GB DDR4 Memory, 256GB SSD + 3TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1469.99,Intel Core i7,3256 GB,16 GB,3.20 GHz,Dell,0,0,GB,16.0,3.2,3256.0
2725,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 16GB DDR4 Memory, 6TB 5400 RPM SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1469.99,Intel Core i7,6000 GB,16 GB,3.20 GHz,Dell,0,0,GB,16.0,3.2,6000.0
2726,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 16GB DDR4 Memory, 1TB SSD + 1TB 7200 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1469.99,Intel Core i5,2000 GB,16 GB,3.00 GHz,Dell,0,0,GB,16.0,3.0,2000.0
2727,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 8GB DDR4 Memory, 512GB SSD + 8TB 5400 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1469.99,Intel Core i5,8512 GB,8 GB,3.00 GHz,Dell,0,0,GB,8.0,3.0,8512.0
2728,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 24GB DDR4 Memory, 512GB SSD + 4TB 7200 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1469.99,Intel Core i5,4512 GB,24 GB,3.00 GHz,Dell,0,0,GB,24.0,3.0,4512.0
2729,"Lenovo Legion Tower 5i Gaming & Entertainment Desktop PC (Intel i5-11400 6-Core, 64GB RAM, 1TB PCIe SSD, GTX 1650 Super, WiFi, Bluetooth, HDMI, USB 3.2, Display Port, Win 11 Pro) with Hub",0.0,0,1469.0,Intel Core i5,1 TB,64 GB,2.60 GHz,Lenovo,1,0,GB,64.0,2.6,1000.0
2730,"HP Pavilion TP01 Tower Desktop Computer - 10th Gen Intel Core i7-10700F up to 4.70 GHz CPU, 64GB RAM, 512GB NVMe SSD + 1TB HDD, AMD Radeon RX 550 Graphics, DVD-Writer, Windows 10 Home",0.0,0,1469.0,Intel Core i7,1512 GB,64 GB,2.90 GHz,HP,0,0,GB,64.0,2.9,1512.0
2731,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 24GB RAM, 2TB SSD + 4TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1469.0,Intel Core i7,6 TB,24 GB,2.50 GHz,Dell,0,0,GB,24.0,2.5,6000.0
2732,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 8-Core up to 4.90 GHz CPU, 32GB RAM, 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1469.0,Intel Core i7,8000 GB,32 GB,2.50 GHz,Dell,0,0,GB,32.0,2.5,8000.0
2733,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 32GB RAM, 2TB SSD + 4TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1469.0,Intel Core i7,6000 GB,32 GB,2.50 GHz,Dell,0,0,GB,32.0,2.5,6000.0
2734,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 24GB RAM, 512GB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1469.0,Intel Core i7,12512 GB,24 GB,2.50 GHz,Dell,0,0,GB,24.0,2.5,12512.0
2735,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 8GB RAM, 1TB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",0.0,0,1469.0,Intel Core i7,11000 GB,8 GB,3.60 GHz,Dell,0,0,GB,8.0,3.6,11000.0
2736,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 8GB RAM, 256GB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",0.0,0,1469.0,Intel Core i7,12256 GB,8 GB,3.60 GHz,Dell,0,0,GB,8.0,3.6,12256.0
2737,"Dell Optiplex 5060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 32GB DDR4 Memory, 1TB SSD + 6TB SATA HDD, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro (64-bit)",0.0,0,1469.0,Intel Core i7,7000 GB,32 GB,3.20 GHz,Dell,0,0,GB,32.0,3.2,7000.0
2738,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 8GB DDR4 Memory, 2TB Solid State Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro (64-bit)",0.0,0,1459.99,Intel Core i7,2 TB,8 GB,3.20 GHz,Dell,0,0,GB,8.0,3.2,2000.0
2739,"ROG Strix GL10DH Gaming Desktop PC, AMD Ryzen 7 3700X, GeForce GTX 1660 Ti, 16GB DDR4 RAM, 512GB SSD + 1TB SSD, Wi-Fi 5, Windows 10 Home, GL10DH-PH762",0.86,13,1459.99,Ryzen 7,512 GB,16 GB,4.4 GHz,ASUS ROG,0,0,GB,16.0,4.4,512.0
2740,"Dell OptiPlex 7080 SFF Desktop Computer – Intel i7-10700F, 32GB RAM 2TB NVMe SSD, NVIDIA Quadro P620 4K 2GB 4-Monitor Support, DisplayPort, DVD-RW, AC Wi-Fi, Bluetooth - Windows 11 Pro",0.0,0,1459.99,Intel Core i7,2 TB,32 GB,4.80 GHz,Dell,1,0,GB,32.0,4.8,2000.0
2741,"Dell OptiPlex 5090 SFF Desktop Computer – Intel i5-10600 Upto 4.8GHz, 32GB RAM, 2TB NVMe SSD, Nvidia GeForce GT 710 2GB, DVI, VGA, HDMI, USB Type-C, AC Wi-Fi, Bluetooth - Windows 10 Pro",0.0,0,1459.99,Intel Core i5,2 TB,32 GB,4.80 GHz,Dell,1,0,GB,32.0,4.8,2000.0
2742,"HP OMEN Obelisk High Performance Gaming Desktop, 9th Gen Intel 8-Core i7-9700, 16GB RAM, 128GB SSD Boot + 1TB HDD, NVIDIA GeForce GTX 1660Ti 6GB GDDR6, Keyboard & Mouse, Windows 10 (Renewed)",0.0,0,1459.99,Intel Core i7,128 GB,16 GB,3.00 GHz,OMEN,0,0,GB,16.0,3.0,128.0
2743,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 16GB DDR4 Memory, 512GB SSD + 1TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1459.99,Intel Core i7,1512 GB,16 GB,3.20 GHz,Dell,0,0,GB,16.0,3.2,1512.0
2744,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 24GB DDR4 Memory, 2TB 7200 RPM SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1459.99,Intel Core i7,2000 GB,24 GB,3.20 GHz,Dell,0,0,GB,24.0,3.2,2000.0
2745,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 32GB DDR4 Memory, 256GB SSD + 2TB 7200 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1459.99,Intel Core i5,2256 GB,32 GB,3.00 GHz,Dell,0,0,GB,32.0,3.0,2256.0
2746,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 24GB DDR4 Memory, 6TB 5400 RPM SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1459.99,Intel Core i5,6000 GB,24 GB,3.00 GHz,Dell,0,0,GB,24.0,3.0,6000.0
2747,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 8GB RAM, 512GB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1459.0,Intel Core i7,12512 GB,8 GB,2.50 GHz,Dell,0,0,GB,8.0,2.5,12512.0
2748,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 64GB RAM, 512GB SSD + 3TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1459.0,Intel Core i7,3512 GB,64 GB,2.50 GHz,Dell,0,0,GB,64.0,2.5,3512.0
2749,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 8-Core up to 4.90 GHz CPU, 24GB RAM, 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1459.0,Intel Core i7,12000 GB,24 GB,2.50 GHz,Dell,0,0,GB,24.0,2.5,12000.0
2750,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 24GB RAM, 2TB SSD + 6TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1459.0,Intel Core i7,8000 GB,24 GB,2.50 GHz,Dell,0,0,GB,24.0,2.5,8000.0
2751,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 8GB RAM, 1TB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1459.0,Intel Core i7,13000 GB,8 GB,2.50 GHz,Dell,0,0,GB,8.0,2.5,13000.0
2752,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 64GB RAM, 1TB SSD + 3TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1459.0,Intel Core i7,4000 GB,64 GB,2.50 GHz,Dell,0,0,GB,64.0,2.5,4000.0
2753,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 8-Core up to 4.90 GHz CPU, 32GB RAM, 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1459.0,Intel Core i7,12000 GB,32 GB,2.50 GHz,Dell,0,0,GB,32.0,2.5,12000.0
2754,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 8GB RAM, 1TB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",0.0,0,1459.0,Intel Core i7,9000 GB,8 GB,3.60 GHz,Dell,0,0,GB,8.0,3.6,9000.0
2755,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0GHz CPU, 16GB RAM, 512GB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",0.0,0,1459.0,Intel Core i7,10512 GB,16 GB,3.60 GHz,Dell,0,0,GB,16.0,3.6,10512.0
2756,"CUK Continuum Micro Business PC (Intel Core 12 Core i7-12700F, 32GB RAM, 512GB NVMe SSD + 2TB HDD, NVIDIA GeForce GTX 1650 4GB, 600W PSU, AC WiFi, Windows 11 Pro) Professional Desktop Computer",1.0,5,1449.99,Intel Core i7,2512 GB,32 GB,1.60 GHz,CUK,0,0,GB,32.0,1.6,2512.0
2757,"HP OMEN 30L Gaming Desktop PC, NVIDIA GeForce RTX 2080 Super Graphics Card, 10th Generation Intel Core i7-10700K Processor (up to 5.0 GHz), 16GB RAM, 512GB SSD + 2TB HDD, Windows 10 Home (Renewed)",0.6,2,1449.99,Intel Core i7,512 GB,16 GB,3.80 GHz,OMEN,0,0,GB,16.0,3.8,512.0
2758,"CUK Mantis Gamer PC (Intel Core i7-10700KF, 32GB DDR4 RAM, 512GB NVMe SSD + 2TB HDD, NVIDIA GeForce GTX 1650 4GB, AC WiFi, Windows 11 Home) Gaming Tower Desktop Computer",0.96,10,1449.99,Intel Core i7,500 GB,16 GB,2.90 GHz,CUK,0,0,GB,16.0,2.9,500.0
2759,"Acer Veriton Desktop Computer - Intel i9-9900K Upto 5.0GHz, 32GB Ram, 2TB NVMe SSD, AC Wi-Fi, Bluetooth, VGA, DisplayPort, HDMI, DVD-RW, SD-Card Reader - Windows 11 Pro",0.0,0,1449.99,Intel Core i9,2 TB,32 GB,5.00 GHz,Acer,1,0,GB,32.0,5.0,2000.0
2760,Adamant Custom 6-Core Workstation Desktop Computer PC System AMD Ryzen 5 5600G 3.9Ghz w/Radeon Vega 7 X570 Tuf 32Gb DDR4 RAM 512Gb NVMe SSD 700W WiFi Bluetooth,0.0,0,1449.99,AMD R Series,500 GB,32 GB,3.90 GHz,Adamant,1,0,GB,32.0,3.9,500.0
2761,2022 DELL XPS 8940 Desktop Intel 10th Gen 8-Core i7-10700F 16GB RAM DDR4 1TB M.2 NVMe SSD 1TB HDD NVIDIA GeForce GTX 1050 2GB GDDR5 HDMI DP DVI USB C WiFi AC Bluetooth Windows 10 Home,0.0,0,1449.99,Intel Core i7,1 TB,16 GB,2.90 GHz,Dell,1,0,GB,16.0,2.9,1000.0
2762,HP Pavilion Gaming Premium Desktop | 10th Generation Intel Core i5-10400F | 32GB RAM | 1TB SSD+2TB HDD | NVIDIA GeForce RTX 3060 | Windows 10 Home | Keyboard and Mouse | with HDMI Cable Bundle,0.0,0,1449.99,Intel Core i5,3000 GB,32 GB,2.90 GHz,HP,0,0,GB,32.0,2.9,3000.0
2763,Adamant Custom 6-Core Micro Tower Gaming Desktop Computer PC AMD Ryzen 5 5600G 3.9GHz 32Gb DDR4 500Gb NVMe 3100MB/s SSD 2TB HDD 600W PSU WiFi Bluetooth,0.0,0,1449.99,AMD R Series,2 TB,32 GB,3.90 GHz,Adamant,1,0,GB,32.0,3.9,2000.0
2764,HP Pavilion Gaming Premium Desktop | 10th Generation Intel Core i5-10400F | 32GB RAM | 1TB SSD | NVIDIA GeForce RTX 3060 | Windows 11 Home | Keyboard and Mouse | with HD Webcam Bundle,0.0,0,1449.99,Intel Core i5,1000 GB,32 GB,2.90 GHz,HP,0,0,GB,32.0,2.9,1000.0
2765,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 16GB DDR4 Memory, 128GB SSD + 3TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1449.99,Intel Core i7,3128 GB,16 GB,3.20 GHz,Dell,0,0,GB,16.0,3.2,3128.0
2766,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 24GB DDR4 Memory, 128GB SSD + 500GB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1449.99,Intel Core i7,628 GB,24 GB,3.20 GHz,Dell,0,0,GB,24.0,3.2,628.0
2767,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 16GB DDR4 Memory, 4TB 7200 RPM SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1449.99,Intel Core i7,4000 GB,16 GB,3.20 GHz,Dell,0,0,GB,16.0,3.2,4000.0
2768,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 8GB DDR4 Memory, 2TB Solid State Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1449.99,Intel Core i5,2000 GB,8 GB,3.00 GHz,Dell,0,0,GB,8.0,3.0,2000.0
2769,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 32GB DDR4 Memory, 3TB 7200 RPM SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1449.99,Intel Core i5,3000 GB,32 GB,3.00 GHz,Dell,0,0,GB,32.0,3.0,3000.0
2770,Adamant Custom Gaming Desktop Computer PC AMD Ryzen 7 5700G 3.8GHz w/Integrated Radeon Vega 8 16Gb DDR4 2TB HDD 512Gb SSD 700W PSU,0.0,0,1449.99,AMD R Series,2 TB,16 GB,3.70 GHz,Adamant,0,0,GB,16.0,3.7,2000.0
2771,Adamant Custom Gaming Desktop Computer AMD Ryzen 5 5600G 3.9GHz w/Integrated Radeon Vega 7 Graphics 16Gb DDR4 4TB HDD 512Gb NVMe SSD Wi-Fi 700W PSU,0.0,0,1449.99,AMD R Series,4 TB,8 GB,3.50 GHz,Adamant,0,0,GB,8.0,3.5,4000.0
2772,"Dell OptiPlex 7090 Desktop Intel Core i5-10505 3.2 GHz, 32 GB RAM, 1 TB SSD, New 24” LED Monitor, Wireless Keyboard Mouse, 4 in 1 USB HUB, Office 365, Windows 10 Pro, Productivity Bundle",0.0,0,1449.0,Intel Core i5,256 GB,32 GB,3.20 GHz,Dell,0,0,GB,32.0,3.2,256.0
2773,"2022 HP Pavilion Gaming Desktop Computer, Intel Core i5-10400F Processor (Beats i7-9750H), 32GB DDR4 RAM, 1TB PCIe SSD, GeForce RTX 3060 Graphics, Keyboard&Mouse, Win 11, Black, 32GB SnowBell USB Card",1.0,2,1449.0,Intel Core i5,1 TB,32 GB,2.90 GHz,HP,0,0,GB,32.0,2.9,1000.0
2774,"HP Pavilion TP01 Tower Desktop Computer - 10th Gen Intel Core i7-10700F up to 4.70 GHz CPU, 64GB RAM, 256GB NVMe SSD + 2TB HDD, AMD Radeon RX 550 Graphics, DVD-Writer, Windows 10 Home",0.0,0,1449.0,Intel Core i7,2256 GB,64 GB,2.90 GHz,HP,0,0,GB,64.0,2.9,2256.0
2775,"HP Pavilion TP01 Tower Desktop Computer - 10th Gen Intel Core i7-10700F up to 4.70 GHz CPU, 32GB RAM, 1TB NVMe SSD + 1TB HDD, AMD Radeon RX 550 Graphics, DVD-Writer, Windows 10 Pro",0.0,0,1449.0,Intel Core i7,2000 GB,32 GB,2.90 GHz,HP,0,0,GB,32.0,2.9,2000.0
2776,"VCI Lenovo ThinkCentre M70s SFF, Intel (6 Core) i5-10400, 64GB RAM, 1TB SSD NVMe, Windows 10 Pro, DVD-Writer, Desktop Computer",0.8,5,1449.0,Intel Core i5,1 TB,64 GB,2.90 GHz,Lenovo,0,0,GB,64.0,2.9,1000.0
2777,"Dell OptiPlex 3080 SFF Small Form Factor Desktop Computer - 10th Gen Intel Core i7-10700 up to 4.80 GHz CPU, 32GB DDR4 Memory, 2TB SSD, Intel UHD Graphics 630, DVD Writer, Windows 10 Pro",0.8,1,1449.0,Intel Core i7,2000 GB,32 GB,2.90 GHz,Dell,0,0,GB,32.0,2.9,2000.0
2778,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 16GB RAM, 2TB SSD + 4TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1449.0,Intel Core i7,6 TB,16 GB,2.50 GHz,Dell,0,0,GB,16.0,2.5,6000.0
2779,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 8-Core up to 4.90 GHz CPU, 16GB RAM, 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1449.0,Intel Core i7,10000 GB,16 GB,2.50 GHz,Dell,0,0,GB,16.0,2.5,10000.0
2780,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 16GB RAM, 512GB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1449.0,Intel Core i7,12512 GB,16 GB,2.50 GHz,Dell,0,0,GB,16.0,2.5,12512.0
2781,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 64GB RAM, 256GB SSD + 6TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0,0,1449.0,Intel Core i7,6256 GB,64 GB,2.50 GHz,Dell,0,0,GB,64.0,2.5,6256.0
2782,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 16GB RAM, 2TB SSD + 1TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",0.0,0,1449.0,Intel Core i7,3000 GB,16 GB,3.60 GHz,Dell,0,0,GB,16.0,3.6,3000.0
2783,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0GHz CPU, 24GB RAM, 256GB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",0.0,0,1449.0,Intel Core i7,10256 GB,24 GB,3.60 GHz,Dell,0,0,GB,24.0,3.6,10256.0
2784,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 32GB DDR4 Memory, 128GB SSD + 500GB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1449.0,Intel Core i7,628 GB,32 GB,3.20 GHz,Dell,0,0,GB,32.0,3.2,628.0
2785,"OMEN 25L Gaming Desktop PC, Intel Core i7-10700F, NVIDIA GeForce GTX 1660 Super, HyperX 16 GB DDR4 RAM, 512 GB PCIe NVMe SSD Storage, RGB Lighting (GT12-0041, 2020 Model)",0.9,49,1447.0,Intel Core i7,0.01 GB,16 GB,2.9 GHz,OMEN,0,0,GB,16.0,2.9,0.01
2786,"[Geforce RTX 3060] 2022 HP Pavilion Gaming Desktop PC, 32GB RAM, 1TB SSD+2TB HDD, Intel i5-10400F, Wired Mouse & Keyboard, Bluetooth, Wi-Fi, USB Type-C, Display Port, HDMI, Windows 11, ROKC Mousepad",1.0,8,1439.99,Intel Core i5,1 TB,32 GB,2.90 GHz,HP,1,0,GB,32.0,2.9,1000.0
2787,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 8GB DDR4 Memory, 512GB SSD + 3TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1439.99,Intel Core i7,3512 GB,8 GB,3.20 GHz,Dell,0,0,GB,8.0,3.2,3512.0
2788,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 32GB DDR4 Memory, 128GB SSD + 2TB 7200 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1439.99,Intel Core i5,2128 GB,32 GB,3.00 GHz,Dell,0,0,GB,32.0,3.0,2128.0
2789,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 16GB DDR4 Memory, 8TB 5400 RPM SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0,0,1439.99,Intel Core i5,8000 GB,16 GB,3.00 GHz,Dell,0,0,GB,16.0,3.0,8000.0
2790,Adamant Custom 8-Core Gaming Desktop Computer PC AMD Ryzen 7 5700G 3.8GHz w/Integrated Radeon Vega 8 16Gb DDR4 2TB HDD 512Gb NVMe SSD 700W PSU,0.0,0,1439.99,AMD R Series,2 TB,8 GB,3.70 GHz,Adamant,0,0,GB,8.0,3.7,2000.0
2791,"HP 2021 Newest All-in-One Desktop, 27"" Full HD Touchscreen, 11th Gen Intel Core i7-1165G7 Processor, Intel Iris Xe Graphics, Windows 11 Home (32GB RAM | 1TB SSD)",0.9400000000000001,10,1439.0,Intel Core i7,512 GB,16 GB,1.30 GHz,HP,0,0,GB,16.0,1.3,512.0
2792,"HP Pavilion TP01 Tower Desktop Computer - 10th Gen Intel Core i7-10700F up to 4.70 GHz CPU, 16GB RAM, 2TB Solid State Drive, AMD Radeon RX 550 Graphics, DVD-Writer, Windows 10 Home",0.0,0,1439.0,Intel Core i7,2000 GB,16 GB,2.90 GHz,HP,0,0,GB,16.0,2.9,2000.0
2793,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 24GB RAM, 2TB SSD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",0.0,0,1439.0,Intel Core i7,2000 GB,24 GB,3.60 GHz,Dell,0,0,GB,24.0,3.6,2000.0
2794,HP Pavilion Gaming Desktop Computer 10th Generation Intel Hexa-core i5-10400F Processor 32GB RAM 1TB SSD GeForce RTX 3060 12GB Graphic USB-C DiplayPort Bluetooth Black(Renewed),0.0,0,1439.0,Intel Core i5,1 TB,32 GB,2.90 GHz,HP,1,0,GB,32.0,2.9,1000.0
2795,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 24GB RAM, 1TB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1439.0,Intel Core i7,9000 GB,24 GB,2.50 GHz,Dell,0,0,GB,24.0,2.5,9000.0
2796,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 32GB RAM, 512GB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1439.0,Intel Core i7,8512 GB,32 GB,2.50 GHz,Dell,0,0,GB,32.0,2.5,8512.0
2797,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 24GB RAM, 512GB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1439.0,Intel Core i7,10512 GB,24 GB,2.50 GHz,Dell,0,0,GB,24.0,2.5,10512.0
2798,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 8-Core up to 4.90 GHz CPU, 16GB RAM, 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0,0,1439.0,Intel Core i7,12000 GB,16 GB,2.50 GHz,Dell,0,0,GB,16.0,2.5,12000.0
